tinySentence,matches
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
228厂党委副书记兼工会主席,"[""书记""]"
党委副书记兼工会主席,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
上海闵行联合发展有限公司党委副书记,"[""书记""]"
上海世博土地控股有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任廊坊市投资控股集团有限公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
共青团廊坊市委青工青农部部长,"[""部长""]"
廊坊市安次区北史家务镇党委副书记(挂职),"[""书记""]"
共青团廊坊市委办公室主任,"[""主任""]"
共青团廊坊市委党组成员,"[""员""]"
共青团廊坊市委党组成员,"[""员""]"
现任厦门建发集团有限公司纪委副书记,"[""书记""]"
现任湖南华升集团公司党组成员,"[""员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
清华大学会计研究所党支部书记,"[""书记""]"
中共党员,"[""党员""]"
沪东重机有限公司团委副书记,"[""书记""]"
管理党支部书记,"[""书记""]"
上海航天工业(集团)有限公司副总裁兼纪委副书记,"[""书记""]"
上海航天工业(集团)有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
机关党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记等,"[""书记""]"
航天机电党委书记,"[""书记""]"
中共党员,"[""党员""]"
华创证券有限责任公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
姚桥矿党委书记,"[""书记""]"
现任永泰能源股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共预备党员,"[""党员""]"
历任贵阳特殊钢有限责任公司配件分厂团委书记,"[""书记""]"
华创证券有限责任公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
现任华创证券有限责任公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任上海航天汽车机电股份有限公司纪委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任上海外高桥造船有限公司资财党支部书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任厦门建发股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
北京体育大学竞技体校党总支书记,"[""书记""]"
中共党员,"[""党员""]"
支部书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
支部书记,"[""书记""]"
中共党员,"[""党员""]"
2006年1月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
曾任:张家港市钢铁厂团委副书记,"[""书记""]"
江苏沙钢集团有限公司行政党总支书记,"[""书记""]"
党总支书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党支部书记,"[""书记""]"
1993年6月加入中国共产党,"[""加入中国共产党""]"
现任厦门建发集团有限公司党委书记,"[""书记""]"
厦门建发集团有限公司党委常委等职,"[""常委""]"
中共党员,"[""党员""]"
党委办公室副主任,"[""主任""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任中体产业集团股份有限公司党委书记,"[""书记""]"
1992年1月加入中国共产党,"[""加入中国共产党""]"
现任厦门建发集团有限公司党委委员,"[""委员""]"
厦门建发股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
现任厦门建发股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任厦门建发集团有限公司党委副书记,"[""书记""]"
厦门市人民政府驻京办党组副书记,"[""书记""]"
党组书记,"[""书记""]"
厦门市工商联党组书记,"[""书记""]"
1997年12月加入中国共产党,"[""加入中国共产党""]"
历任共青团湖南省岳阳县委书记,"[""书记""]"
岳阳县委宣传部常务副部长,"[""部长""]"
岳阳县麻塘镇党委书记,"[""书记""]"
华升洞庭麻业公司党委副书记,"[""书记""]"
华升洞庭麻业公司党委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任湖南华升集团公司党组成员,"[""员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
纪委副书记,"[""书记""]"
党委委员,"[""委员""]"
纪委副书记,"[""书记""]"
曾任宁波维钟印染有限公司党组织书记,"[""书记""]"
宁波人丰家纺有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中国证券投资基金业协会党委委员,"[""委员""]"
华融证券股份有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
直属团委书记,"[""书记""]"
集团团委副书记(其间赴国资委企业改革局挂职交流,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
历任湖南省进出口集团有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
现任湖南华升集团公司党组成员,"[""员""]"
湖南华升集团有限公司党委办主任,"[""主任""]"
党群部主任,"[""主任""]"
中共预备党员,"[""党员""]"
中共党员,"[""党员""]"
顺义区天竺地区党委委员,"[""委员""]"
开发中心党委委员,"[""委员""]"
顺义区龙湾屯镇党委副书记,"[""书记""]"
顺义区龙湾屯镇党委书记,"[""书记""]"
顺义区李桥镇党委书记,"[""书记""]"
北京市顺义大龙城乡建设开发总公司党委书记,"[""书记""]"
现任北京大龙控股有限公司党委书记,"[""书记""]"
上海航天设备制造总厂党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任厦门建发股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
徐州四方铝业集团有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党支部副书记,"[""书记""]"
党支部书记,"[""书记""]"
曾任广西交通投资集团物流公司党委书记,"[""书记""]"
党组成员,"[""员""]"
党委委员(挂职),"[""委员""]"
党委书记,"[""书记""]"
中共衢州市委常委,"[""常委""]"
中共衢州市委常委,"[""常委""]"
中共党员,"[""党员""]"
顺义永进物资总公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
总部党委副书记,"[""书记""]"
2012年5月至2018年1月任中国生物党委副书记,"[""书记""]"
2012年5月至2018年3月任中国生物纪委书记,"[""书记""]"
2018年1月至今任中国生物党委书记,"[""书记""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
现任北京大龙控股有限公司党委副书记,"[""书记""]"
现任北京大龙控股有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
党委副书记等职务,"[""书记""]"
党委书记,"[""书记""]"
党委副书记,"[""书记""]"
2015年3月至2018年1月任中国生物党委书记,"[""书记""]"
2018年1月至今任中国生物党委副书记,"[""书记""]"
中共党员,"[""党员""]"
现任上海财经大学党委教工部部长,"[""部长""]"
会计学院党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任北京大龙控股有限公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
1990年7月至1994年6月任北京市公安局党校教师,"[""教师""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
1997年7月至2001年5月任岳阳市中心血站团支部书记,"[""书记""]"
其中:1999年8月至2001年3月挂职于岳阳市共青团市委权益部任部长,"[""部长""]"
2001年5月至2003年1月任岳阳市卫生局团委书记,"[""书记""]"
中共党员,"[""党员""]"
现任浙江巨化股份有限公司机关纪委书记,"[""书记""]"
中共党员,"[""党员""]"
2010年2月至2012年4月任成都蓉生党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
所长兼党委副书记,"[""书记""]"
大华深圳分所党支部书记,"[""书记""]"
曾任巨化集团公司党政办公室副主任,"[""主任""]"
巨化集团物装分公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
现任浙江巨化股份有限公司氯碱新材料事业部党委书记,"[""书记""]"
中共党员,"[""党员""]"
兰州市委市政府督查室五处督查员,"[""员""]"
2018年9月至今任中闽能源股份有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
现任:诸城市义和车桥有限公司党委书记,"[""书记""]"
潍坊市优秀共产党员,"[""党员""]"
曾任上海市闸北区委副书记,"[""书记""]"
上海市静安区委委员,"[""委员""]"
上海市奉贤区委书记,"[""书记""]"
中共党员,"[""党员""]"
近五年历任北汽福田汽车股份有限公司党委副书记,"[""书记""]"
现任北汽福田汽车股份有限公司党委书记,"[""书记""]"
政治面貌:中共党员,"[""党员""]"
曾任武汉市水务集团有限公司排水运营部团委副书记,"[""书记""]"
党支部副书记,"[""书记""]"
中共党员,"[""党员""]"
太原重工矿山设备分公司党委书记,"[""书记""]"
民盟上海市委副秘书长,"[""秘书""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
党委副书记,"[""书记""]"
2012年4月至2015年7月任福建中闽能源投资有限责任公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
2015年7月至2016年9月任公司纪委书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
政治面貌:中共党员,"[""党员""]"
现任:北汽福田汽车股份有限公司党委副书记,"[""书记""]"
社会兼职及荣誉称号:北京汽车集团优秀党务工作者,"[""工作""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
武汉市水务建设工程有限公司党委委员,"[""委员""]"
现任武汉市水务集团有限公司党委委员,"[""委员""]"
武汉三镇实业控股股份有限公司党委委员,"[""委员""]"
纪委委员,"[""委员""]"
现任武汉三镇实业控股股份有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
中央党校研究生,"[""研究生""]"
历任太重集团团委书记,"[""书记""]"
新疆农六师党委常委,"[""常委""]"
五家渠市市委常委,"[""常委""]"
现任太原重型机械集团有限公司党委常委,"[""常委""]"
曾任上海申迪(集团)有限公司党委书记,"[""书记""]"
2006.2-2010.12任山东莱动内燃机有限公司党委书记,"[""书记""]"
纪委书记,"[""书记""]"
现任2010.12至今任山东莱动内燃机有限公司党委书记,"[""书记""]"
北汽福田汽车股份有限公司海外事业部党委书记,"[""书记""]"
2001年6月加入中国共产党,"[""加入中国共产党""]"
党委书记,"[""书记""]"
山西云时代技术有限公司党委副书记,"[""书记""]"
现任太原重型机械集团有限公司党委常委,"[""常委""]"
党委委员,"[""委员""]"
政治面貌:中共党员,"[""党员""]"
北京汽车摩托车联合制造公司诸城车辆厂党委副书记,"[""书记""]"
北汽福田汽车股份有限公司党委副书记,"[""书记""]"
北京汽车集团有限公司党委常委,"[""常委""]"
现任:北京汽车集团有限公司党委副书记,"[""书记""]"
现任武汉三镇实业控股股份有限公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
宁夏电力投资集团有限公司党委委员,"[""委员""]"
武汉市水务集团有限公司水业发展部党委书记,"[""书记""]"
市城建基金办污水全收集全处理项目建设管理办公室党委书记,"[""书记""]"
党委委员,"[""委员""]"
现任武汉市水务集团有限公司党委副书记,"[""书记""]"
曾任宁夏恒力集团党办主任,"[""主任""]"
现任宁夏新日恒力钢丝绳股份有限公司党委书记,"[""书记""]"
政治面貌:中共党员,"[""党员""]"
党委副书记,"[""书记""]"
现任:北汽福田汽车股份有限公司党委常务副书记,"[""书记""]"
党委常委,"[""常委""]"
挂职福建省政和县外屯乡稠岭村任党支部第一书记,"[""书记""]"
政治面貌:中共党员,"[""党员""]"
营销公司党委书记,"[""书记""]"
奥铃工厂厂长兼党委书记,"[""书记""]"
曾任武汉市自来水公司供水部团委副书记,"[""书记""]"
武汉三镇基建发展有限公司团委副书记,"[""书记""]"
武汉市水务集团有限公司汉阳供水部党委委员,"[""委员""]"
党委委员,"[""委员""]"
党委副书记,"[""书记""]"
现任武汉市水务集团有限公司党委书记,"[""书记""]"
武汉三镇实业控股股份有限公司党委书记,"[""书记""]"
党总支书记,"[""书记""]"
1993年11月加入中国共产党,"[""加入中国共产党""]"
党总支书记,"[""书记""]"
党委书记,"[""书记""]"
榆次液压集团有限公司党组成员,"[""员""]"
党委办公室副主任,"[""主任""]"
党委办公室副主任,"[""主任""]"
政治面貌:中共党员,"[""党员""]"
党委书记,"[""书记""]"
党委副书记,"[""书记""]"
曾任上海电气集团上海锅炉厂有限公司党委书记,"[""书记""]"
纪委书记,"[""书记""]"
纪委书记,"[""书记""]"
团委书记,"[""书记""]"
供水部党委委员,"[""委员""]"
党委书记,"[""书记""]"
现任武汉市水务集团有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
党委委员,"[""委员""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中央党校研究生,"[""研究生""]"
党支部书记,"[""书记""]"
2013年12月至2018年8月任山西国瑞房地产开发有限公司党支部书记,"[""书记""]"
2018年8月至今任山西省旅游投资控股集团有限公司党委委员,"[""委员""]"
上海建工集团股份有限公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
