tinySentence,matches
总会计师(其间:2015年9月至2015年11月在中央党校厅局级干部进修班第65期学习),"[""学习"",""干部""]"
2005年7月至2007年7月任鞍山钢铁集团公司党委副书记兼党校校长,"[""书记"",""校长""]"
2005年7月至2007年7月任鞍山钢铁集团公司党委副书记兼党校校长,"[""书记"",""校长""]"
2007年7月至2011年12月任鞍山钢铁集团公司党委副书记兼党校校长,"[""书记"",""校长""]"
2007年7月至2011年12月任鞍山钢铁集团公司党委副书记兼党校校长,"[""书记"",""校长""]"
闻先生毕业于辽宁省委党校党务管理专业,"[""专业"",""毕业""]"
闻先生毕业于辽宁省委党校党务管理专业,"[""专业"",""毕业""]"
闻先生毕业于辽宁省委党校党务管理专业,"[""专业"",""毕业""]"
河南省委党校在职研究生学历,"[""学历"",""研究生""]"
河南省委党校在职研究生学历,"[""学历"",""研究生""]"
中铁四局集团有限公司党委办公室(董事会秘书处)秘书科长,"[""科长"",""秘书"",""秘书""]"
人力资源部(党委组织部)干部管理处处长,"[""处长"",""干部""]"
党委工作部部长,"[""部长"",""工作""]"
1984年7月至1992年5月任北京市委组织部主任科员,"[""员"",""主任""]"
办公室(党务工作办公室)主任,"[""主任"",""工作""]"
2004年3月至2009年3月任中国路桥(集团)总公司卢旺达办事处总经理兼党总支书记,"[""书记"",""经理""]"
毕业于中央党校研究生院法学理论专业,"[""专业"",""研究生"",""毕业""]"
长沙银行营业部主任兼党支部书记,"[""主任"",""书记""]"
党群工作部主任,"[""主任"",""工作""]"
管理委员会副主任(正局级)兼绍兴县马鞍镇党委委员,"[""主任"",""委员"",""委员""]"
1989年7月至1997年11月在共青团苏州市委员会任常委,"[""委员"",""常委""]"
政协第十一届福建省委员会委员,"[""委员"",""委员""]"
上海市教育党委组织处主任科员,"[""员"",""主任""]"
上海市教育党委统战处主任科员,"[""员"",""主任""]"
上海电影(集团)有限公司办公室副主任兼东方电影频道党总支书记,"[""主任"",""书记""]"
2007年起任上海电影(集团)有限公司党群工作部主任兼离休办主任,"[""主任"",""主任"",""工作""]"
党委委员兼党委办主任,"[""主任"",""委员""]"
党委委员兼党委办主任,"[""主任"",""委员""]"
上海市委宣传部干部处调研员,"[""员"",""干部""]"
上海联和电影院线有限责任公司联合党总支书记兼副总经理,"[""书记"",""经理""]"
宋嵘先生续任为中国外运股份有限公司副总经理并任党委副书记,"[""书记"",""经理""]"
2017年10月起任解放日报社纪委副书记兼党政办主任,"[""主任"",""书记""]"
2017年10月起任解放日报社纪委副书记兼党政办主任,"[""主任"",""书记""]"
省委党校研究生学历,"[""学历"",""研究生""]"
省委党校研究生学历,"[""学历"",""研究生""]"
党委巡视工作领导小组办公室主任,"[""主任"",""领导"",""工作""]"
2018年5月起任招商局集团党委巡视工作领导小组办公室主任,"[""主任"",""领导"",""工作""]"
2008年1月至2010年12月任招商物流党群工作部部长,"[""部长"",""工作""]"
中共上海市金融工作委员会党委书记,"[""书记"",""委员"",""工作""]"
中共上海市金融工作委员会党委书记,"[""书记"",""委员"",""工作""]"
党群工作部副总经理,"[""经理"",""工作""]"
2010年11月至2012年11任党群工作部总经理助理,"[""经理"",""工作""]"
2012年11月至今任党群工作部副总经理,"[""经理"",""工作""]"
其间2004年9月至2007年7月在省委党校经济管理专业研究生学习,"[""专业"",""学习"",""研究生""]"
其间2004年9月至2007年7月在省委党校经济管理专业研究生学习,"[""专业"",""学习"",""研究生""]"
周军先生还是中国人民政治协商会议上海市委员会常务委员,"[""委员"",""委员""]"
党群工作部副部长,"[""部长"",""工作""]"
主任兼党支部书记,"[""主任"",""书记""]"
上海市金融工作党委副书记,"[""书记"",""工作""]"
2005年12月至2011年1月任中国核工业华兴建设有限公司总经理助理兼核电工程事业部党委书记,"[""书记"",""经理""]"
2015年9月至2016年3月任中国核工业建设集团公司政策研究与法律事务部主任(其间:2015.09-2016.01挂职任中共黑龙江省鹤岗市委常委,"[""主任"",""常委""]"
2015年9月至2016年3月任中国核工业建设集团公司政策研究与法律事务部主任(其间:2015.09-2016.01挂职任中共黑龙江省鹤岗市委常委,"[""主任"",""常委""]"
海南省委财经领导小组副秘书长,"[""领导"",""秘书""]"
1994年3月起任国家开发投资公司办公厅主任兼党组秘书,"[""主任"",""秘书""]"
中共中央党校研究生院经济管理专业(研究生),"[""专业"",""研究生"",""研究生""]"
团委书记兼局办公室副主任,"[""主任"",""书记""]"
卜先生于2007年7月自中国共产党辽宁省委员会党校获得工商行政管理专业本科学历,"[""委员"",""学历"",""专业""]"
卜先生于2007年7月自中国共产党辽宁省委员会党校获得工商行政管理专业本科学历,"[""委员"",""学历"",""专业""]"
卜先生于2007年7月自中国共产党辽宁省委员会党校获得工商行政管理专业本科学历,"[""委员"",""学历"",""专业""]"
中国共产党第十九届中央委员会候补委员,"[""委员"",""委员""]"
博士研究生.1997年5月起任中建八局四公司党委书记,"[""书记"",""研究生""]"
设备物资总公司党委书记兼副总经理,"[""书记"",""经理""]"
小浪底施工局党委副书记兼纪委书记,"[""书记"",""书记""]"
小浪底施工局党委副书记兼纪委书记,"[""书记"",""书记""]"
中国水电建设集团铁路建设有限公司临时党委书记兼副总经理,"[""书记"",""经理""]"
2012年3月至2014年2月任中国水电建设股份有限公司总经理助理兼党委企业领导人员管理部/人力资源部主任,"[""员"",""主任"",""领导"",""经理""]"
党组成员兼北京供电公司总经理,"[""员"",""经理""]"
党委企业领导人员管理部/人力资源部主任,"[""员"",""主任"",""领导""]"
党委企业领导人员管理部/人力资源部主任,"[""员"",""主任"",""领导""]"
中纪委监察部监察综合室部长办公室副主任(主持工作),"[""部长"",""主任"",""工作""]"
魏先生于1999年毕业于中共河北省委党校企业管理专业,"[""专业"",""毕业""]"
魏先生于1999年毕业于中共河北省委党校企业管理专业,"[""专业"",""毕业""]"
魏先生于1999年毕业于中共河北省委党校企业管理专业,"[""专业"",""毕业""]"
第十届人大代表及中共十八大党代表,"[""代表"",""代表""]"
党委副书记(其间:2008年6月获华中科技大学软件工程硕士学位),"[""书记"",""学位""]"
中国葛洲坝集团公司党委书记兼中国葛洲坝集团股份有限公司党委书记,"[""书记"",""书记""]"
中国葛洲坝集团公司党委书记兼中国葛洲坝集团股份有限公司党委书记,"[""书记"",""书记""]"
临时党委委员兼中国葛洲坝集团公司党委书记,"[""书记"",""委员""]"
临时党委委员兼中国葛洲坝集团公司党委书记,"[""书记"",""委员""]"
党委副书记兼中国葛洲坝集团公司党委书记,"[""书记"",""书记""]"
党委副书记兼中国葛洲坝集团公司党委书记,"[""书记"",""书记""]"
总行党委组织部部长兼任人力资源部总经理,"[""部长"",""经理""]"
1996年毕业于山东省委党校经济管理专业,"[""专业"",""毕业""]"
1996年毕业于山东省委党校经济管理专业,"[""专业"",""毕业""]"
大专毕业于河北省委党校函授学院经济管理专业,"[""专业"",""毕业""]"
大专毕业于河北省委党校函授学院经济管理专业,"[""专业"",""毕业""]"
中国共产党第十七次全国代表大会代表,"[""代表"",""代表""]"
工作简历:1991年-1998年任山东滨州化工厂党群办宣传员,"[""员"",""工作""]"
2016年4月至今任华泰证券党群工作部部长,"[""部长"",""工作""]"
研究生毕业于中共内蒙古自治区委员会党校经济管理专业,"[""委员"",""专业"",""研究生"",""毕业""]"
研究生毕业于中共内蒙古自治区委员会党校经济管理专业,"[""委员"",""专业"",""研究生"",""毕业""]"
研究生毕业于中共内蒙古自治区委员会党校经济管理专业,"[""委员"",""专业"",""研究生"",""毕业""]"
1994年3月起任国家开发投资公司办公厅主任兼党组秘书,"[""主任"",""秘书""]"
中国电力建设股份有限公司监事会办公室/纪委办公室/监察部副主任(主任级),"[""主任"",""主任""]"
党组副书记兼中冶集团董事长（法定代表人）,"[""书记"",""代表""]"
2014年4月至2016年6月任中国核能电力股份公司党委副书记兼纪委书记,"[""书记"",""书记""]"
2014年4月至2016年6月任中国核能电力股份公司党委副书记兼纪委书记,"[""书记"",""书记""]"
党委书记兼副总经理,"[""书记"",""经理""]"
宋先生于2002年7月自中国共产党北京市委员会党校获得经济管理专业本科学历,"[""委员"",""学历"",""专业""]"
宋先生于2002年7月自中国共产党北京市委员会党校获得经济管理专业本科学历,"[""委员"",""学历"",""专业""]"
宋先生于2002年7月自中国共产党北京市委员会党校获得经济管理专业本科学历,"[""委员"",""学历"",""专业""]"
曾任河南省政法管理干部学院民商法学系党总支书记,"[""书记"",""干部""]"
中国电力建设股份有限公司党委工作部/企业文化部主任,"[""主任"",""工作""]"
党委工作部/企业文化部主任等职务,"[""主任"",""工作""]"
彼亦自2010年7月至2011年5月担任中国邮政储蓄银行股份有限公司的党群工作部副主任(主持工作),"[""主任"",""工作"",""工作""]"
自2011年5月起至今担任中国邮政储蓄银行股份有限公司的党群工作部主任,"[""主任"",""工作""]"
总经理兼党委书记,"[""书记"",""经理""]"
兼任中共江苏省委法律专家库成员,"[""员"",""专家""]"
兼任中共江苏省委法律专家库成员,"[""员"",""专家""]"
处长(党委委员),"[""委员"",""处长""]"
副董事长兼党委书记和副总经理,"[""书记"",""经理""]"
中共中央党校研究生学历,"[""学历"",""研究生""]"
中国北车股份有限公司董事会办公室主任兼党办副主任,"[""主任"",""主任""]"
上海经济和信息化工作党委书记,"[""书记"",""工作""]"
曾荣获山西省优秀共产党员,"[""党员"",""荣获""]"
总经理兼党委副书记,"[""书记"",""经理""]"
总经理兼党委副书记,"[""书记"",""经理""]"
兼任党群工作部部长,"[""部长"",""工作""]"
党委副书记兼纪委书记,"[""书记"",""书记""]"
党委副书记兼纪委书记,"[""书记"",""书记""]"
南车南京浦镇车辆有限公司执行董事兼总经理和党委副书记,"[""书记"",""经理""]"
上海市张江高科技园区管理委员会党组副书记,"[""书记"",""委员""]"
合肥高新区农村工作局党委副书记,"[""书记"",""工作""]"
曾任甘肃省委宣传部部长秘书,"[""部长"",""秘书""]"
副董事长兼总经理和党委副书记,"[""书记"",""经理""]"
董事长兼总经理和党委副书记,"[""书记"",""经理""]"
党委副书记兼纪委书记和工会主席,"[""书记"",""书记""]"
党委副书记兼纪委书记和工会主席,"[""书记"",""书记""]"
长春机车车辆有限责任公司董事兼总经理和党委副书记,"[""书记"",""经理""]"
团委书记(其中于1997年9月至2000年6月在甘肃省委党校经济管理研究生班在职学习),"[""书记"",""学习"",""研究生""]"
团委书记(其中于1997年9月至2000年6月在甘肃省委党校经济管理研究生班在职学习),"[""书记"",""学习"",""研究生""]"
团委书记(其中于1997年9月至2000年6月在甘肃省委党校经济管理研究生班在职学习),"[""书记"",""学习"",""研究生""]"
后取得中央党校研究生院法学专业研究生学位,"[""学位"",""专业"",""研究生"",""研究生""]"
