keyword,description
加入中国共产党,"李怡文,男,汉族,1971年11月出生,湖南茶陵人,大学本科,工程硕士,经济师。1995年7月参加工作,1998年6月加入中国共产党。历任湘潭电机集团有限公司办公室秘书;湘潭电机集团有限公司电气成套分公司办公室主任;湘潭电机股份有限公司办公室秘书;湘潭电机股份有限公司证券部副部长、部长;湘潭电机股份有限公司董事会秘书、证券部部长(兼)。现任湘潭电机股份有限公司董事会秘书。"
加入中国共产党,"汤鸿辉,男,汉族,1962年11月出生,湖南益阳人,大学本科,高级工商管理硕士,高级经济师。1983年7月参加工作,1995年4月加入中国共产党。曾任湘潭电机厂计划处干部、企业发展部规划科科长、企业发展部副部长、销售贸易部副部长;湘潭电机集团有限公司企业策划部部长、证券发行筹备办公室主任;湘潭电机集团有限公司总经理助理、湘潭电机股份有限公司证券部部长;湘潭电机股份有限公司董事、董事会秘书、证券部部长;湘潭电机股份有限公司董事、副总经理;湘潭电机股份有限公司董事、副总经理、电机事业部总经理;湘电集团有限公司副总经理,湘潭电机股份有限公司董事;湘电集团有限公司副总经理;湘电集团有限公司副总经理,湘电新能源公司副董事长、总经理、党支部书记;湘电集团有限公司副总经理,湘电新能源公司董事长、总经理、党支部书记;湘电集团有限公司副总经理;湘电集团有限公司副总经理,湘潭电机股份有限公司董事;湘电集团党委委员、副总经理,湘潭电机股份有限公司董事。现任湘电集团有限公司党委委员,湘潭电机股份有限公司董事。"
加入中国共产党,"成仲凡,男,汉族,1964年3月出生,湖南湘乡人,本科,政工师。1982年1月参加工作,1991年8月加入中国共产党。历任湘潭电机厂修理车间、机电修造分厂工人、计调员;湘潭电机力源机电修造有限公司生产科科长、供应科科长、办公室主任;湘潭电机力源机电修造有限公司副总经理、党支部书记;湘潭电机集团有限公司机电修造分公司党支部书记、副总经理;湘电集团有限公司动能事业部总经理;湘电能源工程服务有限公司总经理;湖南湘电能源工程科技有限公司董事、董事长、总经理。现任湖南湘电能源工程科技有限公司党总支部书记、董事长。"
加入中国共产党,"魏明远,男,汉族,1981年4月出生,黑龙江双城人,大学本科,工商管理硕士,高级政工师。2004年7月参加工作,2001年12月加入中国共产党。曾任湘潭电机股份有限公司车辆事业部生产科计调员,零件车间计调员;车辆事业部团委书记、小机车车间计调员;车辆事业部团委书记、生产供应科科长助理;车辆事业部代理办公室主任、团委书记;湘潭电机集团有限公司党委组织部组织员;湘电集团有限公司党委组织部副科级组织员、正科级组织员,其间任省派驻绥宁县岩湾村扶贫工作队员;湘电集团有限公司党群工作部副部长、企业文化部副部长;湘电集团有限公司纪检监察部副部长(主持工作);湘电集团有限公司纪检监察审计部副部长(主持工作)。现任湘潭电机股份有限公司纪检监察审计部部长。"
加入中国共产党,"王强,男,汉族,1983年5月出生,陕西商洛人,大学本科,经济学学士,政工师。2006年7月参加工作,2005年12月加入中国共产党。历任湘电集团有限公司投资管理部综合分析员;湘电集团有限公司团委副书记、书记;湘潭电机股份有限公司企业发展部副部长。现任湘潭电机股份有限公司结构件事业部党委副书记、纪委书记、工会主席。"
加入中国共产党,"舒源,男,汉族,1972年3月出生,湖南沅陵人,硕士研究生,管理学硕士,经济师。1993年9月参加工作,1998年5月加入中国共产党。历任曙光集团黑白显像管厂见习生;曙光集团黑白显像管厂干部、生产科科长;长沙曙光荧屏显示器件有限公司制造部长、综合管理部部长;长沙京臣实业有限公司办公室副主任;湖南电子信息产业集团有限公司总经理秘书、总经理办公室主任助理、办公室主任;湖南湘投控股集团有限公司办公室副主任、主任。现任湘电集团有限公司党委委员、湘潭电机股份有限公司董事。"
加入中国共产党,"敖琢,男,汉族,1978年3月出生,湖南湘潭人,博士研究生,工学博士,高级经济师。2006年7月参加工作,2000年5月加入中国共产党。曾任湘潭电机股份有限公司战略管理部主管;湘电重型装备股份有限公司人力资源部部长;湘电集团有限公司事业推进部副部长、市场推进部副部长;湘电集团有限公司人力资源部部长、党支部书记;湘电集团有限公司党委组织部副部长,人力资源部部长、党支部书记;湘电集团有限公司党委组织部副部长、人力资源部部长。现任湘电集团有限公司党委委员,湘潭电机股份有限公司党委组织部副部长、人力资源部部长,湘潭电机股份有限公司董事。"
加入中国共产党,"刘合鸣,男,汉族,1963年5月出生,湖南涟源人,大学本科学历,高级工程师。1984年7月参加工作,1982年12月加入中国共产党。曾任湘潭电机厂四分厂技术科设计组设计员、组长,技术科副科长,特种电机分厂技术科科长,湘潭电机微特电机有限公司副总经理、总经理、董事长、党委书记,湘潭电机集团有限公司微特电机分公司总经理,特电事业部党委书记,电机事业部总经理、党委书记,湘电股份技术副总监,技术中心主任、党总支书记,长沙湘电电气技术有限公司执行董事、总经理。现任湘电股份技术副总监,技术中心主任,长沙湘电电气技术有限公司执行董事、总经理,湘潭牵引电气设备研究所有限公司董事长。"
加入中国共产党,"熊斌,男,汉族,1970年4月出生,湖南岳阳人,本科学历,高级会计师,注册会计师,注册税务师,证券期货从业资格。1991年12月参加工作,1999年7月加入中国共产党。历任岳阳石油化工总厂供销公司财务科会计、副科长;岳化总厂职工医院财务科副科长、科长;岳阳市洞庭化肥厂总会计师;天津中审联会计师事务所广州分所高级项目经理。现任湘电集团有限公司资财管理部部长。"
加入中国共产党,"颜勇飞,男,汉族,1961年4月出生,湖南长沙人,本科,工程硕士,高级经济师。1982年8月参加工作,1989年6月加入中国共产党。曾任湘潭电机厂研究所设计员、团委书记;湘潭电机厂一分厂团委书记;湘潭电机厂宣教处干事、人事处干事、人事处副科级干事、劳动人事部专业人员管理科科长、劳动人事部副部长;湘潭电机集团有限公司设备修造分公司经理;湘潭电机力源设备有限公司董事长、总经理;湘潭电机股份有限公司人力资源部部长;湘电长泵公司董事、副总经理;湘潭电机股份有限公司副总经理;湘潭电机股份有限公司董事、副总经理;湘潭电机股份有限公司董事、副总经理,湘潭电机进出口公司董事长、总经理;湘电集团有限公司副总经理、湘潭电机股份有限公司董事,湘潭电机进出口公司董事长、总经理;湘电集团有限公司副总经理;湘电集团有限公司副总经理,湘电臵业投资有限公司董事长;湘电集团有限公司副总经理。现任湘电集团有限公司党委委员、副总经理。"
加入中国共产党,"廖劲高,男,汉族,1970年1月出生,湖南湘乡人,本科学历,高级政工师。1992年8月参加工作,1996年6月加入中国共产党。历任湘潭电机厂电器设备技术科设计员、装配车间工艺员、技术科设计员;湘潭电机集团有限公司电气成套分公司成套车间副主任、元件车间党支部书记、主任;湘潭电机股份有限公司电气成套分公司成套车间主任;湘潭电机股份有限公司电气事业部售后服务科科长、橡塑车间主任、办公室主任;湘电集团有限公司党委组织部组织员、副处级组织员;湘电集团有限公司党委组织部副部长;湘潭电机力源物资贸易有限公司董事长、党总支部书记;湘潭电机股份有限公司结构件事业部总经理;湘潭电机股份有限公司结构件事业部党委书记、总经理。现任湘电集团有限公司党委组织部(人力资源部)部长。"
加入中国共产党,"汪芳女士:女,汉族,1973年6月出生,1992年5月参加工作,1999年11月加入中国共产党,大学经济管理学历,高级会计师职称。曾任农一师16团工程队、七连、水管所会计、16团社保中心会计、16团计财科会计、16团计财科副科长、发展经营管理科副科长、16团计财科科长、发展经营管理科科长、农一师1团财务科科长。2014年9月至今任阿拉尔统众国有资产经营有限责任公司财务总监。"
加入中国共产党,"沈余生先生,男,汉族,1963年4月生,上海人,1985年7月参加工作,1985年7月加入中国共产党,上海航空学校机械设计与制造专业毕业,中共中央党校政治学理论硕士研究生。1982.09-1985.07上海航空学习机械涉及与制造专业;1985.07-1992.05七〇四所一室二科技术员、助工;1992.05-1995.05七〇四所一室二科副科长;1995.05-1996.05七〇四所一室副主任;1996.05-1997.08七〇四所一室副主任、党支部书记;1997.08-1998.04七〇四所组织处副处长;1998.04-1999.04七〇四所组织处副处长、党委秘书;1999.04-2001.01七〇四所党委工作处处长、党委秘书;2001.01-2005.07七〇四所党委副书记、纪委书记;2005.07-2016.10七〇四所党委书记;2016.10-2016.12七〇四所党委书记、副所长;2016.12-至今七一一所党委书记、副所长。"
加入中国共产党,"刘藏会先生,男,汉族,1961年8月生,河北辛集人,1982年9月参加工作,1985年11月加入中国共产党,大连工学院内燃机专业毕业,本科学历,研究员级高级工程师。1978.09-1982.09大连工学院内燃机专业学生;1982.09-1993.09河南柴油机厂柴油机研究所工程师、副主任;1993.09-1998.01河南柴油机厂柴油机研究所副所长;1998.01-1999.02河南柴油机厂副总工程师;1999.02-2000.01河南柴油机集团公司副总工程师兼技术中心主任;2000.01-2004.02河南柴油机集团公司总工程师兼发动机有限公司总工程师;2004.02-2007.01河南柴油机集团公司总工程师;2007.01-2008.11河南柴油机集团公司副总经理兼总工程师;2008.11-2012.10河南柴油机重工有限责任公司党委副书记、纪委书记、工会主席;2012.10-至今河南柴油机重工有限责任公司党委副书记、纪委书记、工会主席、监事。"
加入中国共产党,"曹明江先生,男,汉族,1962年10月生,山东人,1983年8月参加工作,1987年5月加入中国共产党,哈尔滨船舶工程学院船舶工程专业毕业。1979.09-1983.07哈尔滨船舶工程学院船舶工程专业学习;1983.08-1992.06719所第一研究室助理工程师、工程师,专业组长;1992.06-1993.07湖北省孝感市人民政府副市长(挂职);1993.07-1995.12719所第一研究室主任助理;1995.12-1996.04第七研究院总工程师助理;1996.04-2002.03第七研究院副总工程师;2002.03-2003.06第七研究院副总工程师兼计划经营处处长;2003.06-2003.12第七研究院副总工程师兼计划经营处处长、军品工程研究中心〇九工程技术部主任;2003.12-2004.09中国船舶重工集团公司军工部、第七研究院、军品技术研究中心副总工程师兼〇九工程办主任;2004.09-2009.02中国船舶重工集团公司军工部、军品技术研究中心副主任,第七研究院党组成员、副院长;2009.02-2014.10中国船舶重工集团公司军工部、军品技术研究中心副主任;2014.10-2016.06中国船舶重工集团攻速副总工程师、军工部、军品中心副主任;2016.06-2017.01中国船舶重工集团公司副总工程师、潜艇工程办公室主任;2017.01-至今719所党委书记、副所长。"
加入中国共产党,"桂文彬先生,男,汉族,1971年3月生,江苏扬州人,1993年07月参加工作,1998年6月加入中国共产党,大学本科毕业,工程硕士,研究员。1989.09-1993.07华东船舶工业学院船舶工程系船舶工程专业学生;1993.07-1995.03704所检测中心科员;1997.09-1998.05704所机电工程部输弹工程副科长;1998.05-1999.06704所机电工程部主任助理;1999.06-2003.12704所一室副主任;1999.09-2002.12其间在华中科技大学能源与动力工程学院动力工程专业硕士在职学习;2003.12-2005.07704所一室主任;2005.07-2006.05704所军品三部常务副主任;2006.05-2011.05704所军品三部主任;2011.05-2011.09704所特种装置事业部主任;2011.09-2012.08704所所长助理兼上海衡拓实业有限公司总经理;2012.08-2013.12704所副所长兼上海衡拓实业有限公司总经理;2013.12-2014.09704所副所长兼上海衡拓实业有限公司总经理、党总支书记;2014.09-2018.02704所副所长兼上海衡拓实业有限公司总经理;2018.02-至今712所所长、党委副书记、党委委员。"
加入中国共产党,"高晓敏先生,男,汉族,1964年11月出生,江苏无锡人,1990年4月参加工作,1985年1月加入中国共产党,1987年7月毕业于上海交通大学热能动力机械与装置专业,1990年4月毕业于中国舰船研究院轮机工程专业,研究生学历,工程硕士学位,研究员。享受国务院政府特殊津贴,系“511人才工程”学术技术带头人、上海市领军人才、上海市先进工作者、上海市第十五届人大代表。1990.04-1993.05七一一所九室科员;1993.05-1996.04七一一所传动部九室主任助理、专业组组长;1996.04-1996.06七一一所传动部九室常务副主任;1996.06-1998.10七一一所传动部副主任兼研究发展中心主任;1998.10-2002.08七一一所传动部理事兼传动装置研究中心主任;2002.08-2004.03七一一所传动部总工、理事兼传动装置研究中心主任;2004.03-2004.04七一一所传动部党总支书记、总工程师、副理事长兼传动装置研究中心主任;2004.04-2005.06七一一所传动部总工、副理事长、党总支书记兼传动装置研究中心、通用机械开发中心主任;2005.06-2007.04七一一所传动部党总支书记、副总经理、总工程师兼传动中心主任;2007.04-2008.03七一一所柴研部常务副总经理;2008.03-2009.06七一一所动装部总经理;2009.06-2010.07七一一所动装部总经理兼上海齐耀系统工程有限公司总经理(法人代表);2010.07-2012.08七一一所所长助理、动装部总经理兼上海齐耀系统工程有限公司总经理;2012.08-2012.12七一一所副所长、动装部总经理兼上海齐耀系统工程有限公司总经理;2012.12-2014.12七一一所副所长、动装部总经理;2014.12-2015.08七一一所副所长;2015.08-2017.01七一一所党委书记、副所长;2017.01-2017.06七○四所党委书记、副所长;2017.06-2017.09七○四所所长、党委副书记(主持工作);2017.09-至今七○四所所长、党委副书记。"
加入中国共产党,"向开满先生:汉族,湖南常德人,1966年3月出生,1988年6月加入中国共产党,1988年7月参加工作,本科学历,高级经济师。1988.07~1988.10,大屯煤电公司龙东煤矿地质测量科技术员;1988.11~1991.12,大屯煤电公司矿建工程公司技术员、助理工程师;1992.01~1994.06,大屯煤电公司干部处干部管理科科员;1994.06~1996.05,大屯煤电公司干部处干部管理科副科长;1996.05~2001.06,大屯煤电公司干部处干部管理科科长;2001.06~2003.05,大屯煤电公司干部处副处长;2003.06~2006.06,大屯煤电公司干部处处长;2006.07~2011.08,上海大屯能源股份有限公司物资贸易部经理、党委副书记;2011.09~2012.04,上海大屯能源股份有限公司培训中心主任;2012.04~2014.02,上海大屯能源股份有限公司副总经济师兼培训中心主任;2014.02至今,任上海大屯能源股份有限公司副总经济师兼人力资源部部长。"
加入中国共产党,"陈锡明,男,中国国籍,1970年7月出生,1993年7月参加工作,1997年7月加入中国共产党,博士研究生学历,毕业于电子科技大学计算机应用专业,正高级工程师。曾任中国电子科技集团第二十九研究所工程师、一部副主任、科技发展部副主任、副总工程师、航天产品部主任、副所长,电子科学研究院(总体院)副院长,中国电子科技集团公司科技部副主任(主持工作)、主任,电子科学研究院院长、党委副书记,2018年9月至今任中国电子党组成员、副总经理。"
加入中国共产党,"符兴斌,男,中国国籍,1978年8月出生,2001年10月参加工作,1999年11月加入中国共产党,大学本科学历,毕业于河南大学计算机及应用专业,高级工程师。曾任中国软件与技术服务股份有限公司工程师、二级部门经理、团委书记,中软信息系统工程有限公司部门经理、工程总监,2013年6月任中软信息系统工程有限公司副总经理,2017年3月至今任中软信息系统工程有限公司总经理,2014年9月任中国软件与技术服务股份有限公司技术总监,2019年11月任中电(海南)联合创新研究院有限公司总经理。2020年4月任中国软件与技术服务股份有限公司常务高级副总经理、党委副书记。"
加入中国共产党,"白丽芳,女,中国国籍,1966年6月出生,1988年7月参加工作,1987年12月加入中国共产党,大学本科学历,毕业于黑龙江大学化学专业,正高级工程师。曾在电子部第十二研究所、中国电子工业总公司工作,1994年3月起在中国电子工作,在战略规划部等部门担任主管工程师、高级工程师,在规划计划部担任副处长(主持工作)、处长,2013年8月任科技委办公室副主任,2017年3月至今任规划科技部(科技委办公室)副主任。2016年6月至今任中国软件与技术服务股份有限公司第六届董事会董事。"
加入中国共产党,"韩光,男,中国国籍,1984年4月出生,2007年7月参加工作,2006年10月加入中国共产党,大学本科学历,在职获得北京航空航天大学软件工程硕士学位,高级工程师。曾任中国软件与技术服务股份有限公司战略客户部工程师、项目经理,2014年2月任电子政务事业部副总经理,2014年9月任电子政务事业部总经理,2018年1月任电子政务事业本部总经理,2018年7月任政府事业本部总经理,2020年1月任中国软件与技术服务股份有限公司副总经理,2020年4月至今任中国软件与技术服务股份有限公司高级副总经理。"
加入中国共产党,"孙迎新,男,中国国籍,1972年7月出生,1997年4月参加工作,1993年12月加入中国共产党,硕士研究生学历,毕业于西安电子科技大学计算机软件专业,高级工程师,清华大学MBA。曾先后在中软总公司及中国软件与技术服务股份有限公司担任项目经理、二级部门经理、部门副总经理、总经理、公司总经理助理等职,2010年1月至2013年1月任中国软件与技术服务股份有限公司高级副总经理,2013年9月至2016年5月任中国软件与技术服务股份有限公司董事,2013年1月至2018年12月任中国信息安全研究院有限公司总经理,2018年7月任中电工业互联网有限公司总经理,2020年1月至今任中国电子科技委秘书长、规划科技部(科技委办公室)副主任。"
加入中国共产党,"程昔武,男,汉族,1970年11月出生;籍贯安徽枞阳,出生地安徽东至,2001年6月加入中国共产党,安徽财经大学教授、博士、硕士研究生导师,安徽省教学名师,兼任中国会计学会政府会计专业委员会委员、中国企业营运资金管理研究中心研究员、教育部学位中心评审专家、凯盛科技股份有限公司独立董事。1989年9月至1993年7月,在安徽机电学院(现安徽工程大学)工业自动化专业学习,获大学本科学历和工学学士学位;2000年7月至2002年12月在安徽财贸学院(现安徽财经大学)会计学专业学习,获硕士研究生学历和管理学硕士学位;2004年9月至2007年6月在中国人民大学会计学专业学习,获博士研究生学历和管理学博士学位;2011年2月至2011年6月在美国NorthParkUniversity访学;2018年1月至2018年2月在爱尔兰UniversityCollegeCork访学。1993年7月至1995年12月在安徽蚌埠机床厂工作,助理工程师;1996年1月至今,在安徽财经大学从事教学及相关管理工作。期间,分别于1998年9月、2003年10月和2008年11月先后晋升为讲师、副教授和教授等技术职务;2011年8月担任会计学院副院长,2017年4月至今担任校教务处副处长;2010年3月至2011年11月在蚌埠市财政局挂职局长助理。主要研究领域涉及上市公司财务与会计、政府与非营利组织财务与会计、内部控制与风险管理等。公开发表学术论文50余篇,主持研究省部级课题5项,出版专著、教材7部,研究成果曾多次获奖。"
加入中国共产党,王文怀，男，汉族，籍贯福建石狮，1972年7月出生，1998年8月参加工作，1997年5月加入中国共产党，硕士研究生学历，硕士学位，经济师。现任厦门建发集团有限公司党委委员、副总经理等职。历任厦门建发集团有限公司投资部总经理、投资总监等职。
加入中国共产党,"邹少荣,男,汉族,籍贯福建莆田,1976年5月出生,2000年8月参加工作,大学本科学历,硕士学位,1997年12月加入中国共产党,企业法律顾问。历任厦门建发集团有限公司法律事务部副总经理、法律事务部总经理、法务总监等职。现任厦门建发集团有限公司总法律顾问、投资总监。"
加入中国共产党,史晓文，男，1970年1月出生，汉族，山西平遥人，1992年7月参加工作，1995年6月加入中国共产党，毕业于太原工业大学热能动力专业，大学本科学历，工学学士，高级工程师。1988.09太原工业大学热能动力系热能动力专业学习，1992.07阳泉发电厂工作，1993.07阳泉二电厂筹建处工作，1997.03阳泉二电厂厂办秘书，1997.08阳泉二电厂办公室副主任（主持工作），1998.03阳泉二电厂办公室主任，2001.07山西阳光发电有限责任公司办公室主任、总经理助理，2001.11山西阳光发电有限责任公司总经理助理兼企管部部长，2002.03山西阳光发电有限责任公司副总经济师兼企管部部长，2003.01山西阳光发电有限责任公司副总经济师兼企管部部长、山西通宝能源股份有限公司发电部经理（兼），2003.03山西阳光发电有限责任公司副总经济师、山西通宝能源股份有限公司发电部经理（兼），2004.03山西国际电力电源前期项目筹建处工作，2006.12山西国际电力风电项目筹建处主任，2007.04山西福光风电公司总经理，2008.02山西国际电力资产管理有限公司总经理，2008.04山西国际电力资产管理有限公司党委书记、总经理，2010.08山西国际电力资产管理有限公司董事长、党委书记、总经理，2012.06山西国际电力集团有限公司总经理助理，2013.04晋能集团有限公司总经理助理，2014.02晋能集团有限公司总经理助理、晋能环保工程有限公司总经理，2014.12晋能集团有限公司总经理助理、晋能环保工程有限公司董事长、总经理，2015.10晋能集团有限公司总经理助理、晋能电力集团有限公司董事、总经理、党委委员，2019.06晋能集团有限公司总经理助理、晋能电力集团有限公司党委书记、董事长。
加入中国共产党,"黄小路,男,1960年10月出生,汉族,籍贯广东潮阳,全日制大学毕业,工学学士。1982年7月参加工作,1996年6月加入中国共产党。曾任上海出入境检验检疫局副局长、市场监管工作党委副书记、市质量技监局局长、党组书记、上海机场(集团)有限公司监事会主席等职务。"
加入中国共产党,"成红文,男,1963年11月出生,汉族,大学本科,工学学士,教授级高级工程师,1985年7月参加工作,1984年6月加入中国共产党。现任华建集团运营总监。"
加入中国共产党,"顾伟华,男,1965年3月出生,汉族,籍贯江苏江阴,全日制研究生,工学博士,教授级高级工程师,1989年3月参加工作,1996年7月加入中国共产党。曾任上海市市政局总工程师,上海申通地铁集团有限公司副总裁,上海申通地铁集团有限公司总裁、党委副书记。现任华东建筑集团股份有限公司董事长、党委书记。"
加入中国共产党,"沈立东,男,1968年1月出生,汉族,籍贯江苏无锡,全日制大学本科,建筑学学士,教授级高级工程师,1990年7月参加工作,1995年2月加入中国共产党。曾任华东建筑集团股份有限公司副总经理、党委副书记、副总建筑师,上海现代建筑设计(集团)有限公司总经理,上海建筑设计研究院有限公司董事长(兼)。现任华东建筑集团股份有限公司总经理、党委副书记。"
加入中国共产党,"龙革,男,1968年5月出生,汉族,大学,高级管理人员工商管理硕士,教授级高级工程师,1989年2月参加工作,1995年1月加入中国共产党。现任华建集团副总经理。"
加入中国共产党,"夏冰,男,1968年12月出生,汉族,硕士研究生,工学硕士,教授级高级工程师,1994年4月参加工作,1997年6月加入中国共产党。现任华建集团副总经理。"
加入中国共产党,"吴峰宇,男,1975年12月出生,汉族,大学本科,会计硕士,正高级会计师,1999年8月参加工作,1997年12月加入中国共产党。现任华建集团财务总监。"
加入中国共产党,"周静瑜,女,1973年4月出生,汉族,大学本科,在职硕士研究生,工程硕士,教授级高级工程师,1996年7月参加工作,1995年12月加入中国共产党。现任华建集团副总经理。"
加入中国共产党,"陈凤鸣,女,汉族,上海市人,1969年7月生,1988年7月参加工作,2005年6月加入中国共产党,在职大学学历。现任上海新世界股份有限公司总经理助理,上海新世界丽笙大酒店党支部书记、董事长助理。曾任上海新世界股份有限公司各楼面商场副主任、主任、见习经理、副经理、经理;上海新世界股份有限公司招商办副主任、主任;新世界大丸百货总经理助理、副总经理;上海新南东项目管理有限公司副总经理、上海新世界丽笙大酒店董事长助理。"
加入中国共产党,"姜凯耀,男,1983年4月出生,汉族,全日制研究生,管理学硕士,经济师。2009年7月参加工作,2001年6月加入中国共产党。曾任华东建筑集团股份有限公司团委书记、工会副主席兼工团办公室副主任。现任华东建筑集团股份有限公司投资部副主任(主持工作)、团委书记、工会副主席兼工团办公室副主任。"
加入中国共产党,"徐志浩,男,1965年4月出生,汉族,大学本科,在职博士研究生,管理学博士,教授级高级工程师,1987年7月参加工作,1998年12月加入中国共产党。现任华建集团副总经理、董事会秘书。"
加入中国共产党,"刘荣明先生,1959年5月10日出生,1985年8月加入中国共产党,1979年9月参加工作。毕业于中欧国际工商学院EMBA专业,获工商管理硕士学位,具有高级统计师职称。曾任上海金桥(集团)有限公司副总裁、金桥土控联合投资开发有限公司总经理,上海金桥出口加工区股份有限公司董事。"
加入中国共产党,"戴光铭,男,汉族,1972年1月出生,浙江籍,研究生学历,工商管理硕士,高级工程师。1994年7月参加工作,1993年12月加入中国共产党。历任上海市城市建设投资开发总公司团委书记、项目计划部副经理,上海沪洋高速公司副总经理,上海市城市建设投资开发总公司路桥事业部副总经理,上海沪洋高速公司董事长、总经理,上海黄浦江越江投资建设发展有限公司党委副书记、总经理,上海环境集团有限公司党委书记、常务副总经理,上海环境投资有限公司党委副书记、总经理,上海城投置地(集团)有限公司党委书记、董事长,上海城投控股股份有限公司副总裁、常务副总裁、党委副书记、总裁等职。现任上海城投控股股份有限公司董事长,市总工会副主席(挂职)。"
加入中国共产党,"龚达夫,男,汉族,1970年10月出生,江苏籍,本科学历,法律硕士、EMBA硕士。1992年7月参加工作,1998年11月加入中国共产党。历任上海市中级人民法院经济庭书记员,上海市第一中级人民法院经一庭书记员、助审员、办公室助审员、办公室综合科副科长、研究室助审员、民五庭助审员、审监庭助审员、审判员、民四庭审判员、审判长,上海市城市建设投资开发总公司法律事务部主任、总法律顾问等职。现任上海城投(集团)有限公司总法律顾问、合规风控部总经理,上海城投控股股份有限公司第九届监事会主席。"
加入中国共产党,"孙霞,女,汉族,1971年1月生,1993年7月参加工作,2016年11月加入中国共产党,南京政治学院经济管理专业毕业,本科学历,曾就职于中国建设银行信托投资公司、中国信达信托投资公司、信达投资有限公司、信达地产股份有限公司,历任人力资源部副经理、经理等职,现任信达地产股份有限公司总经理办公室主任助理,负责工会工作。"
加入中国共产党,"王燕华:女,1969年11月生。1989年9月参加工作,1995年12月加入中国共产党,大学本科学历,历任上海外高桥保税区联合发展有限公司办公室科员、上海外高桥(集团)有限公司办公室主办秘书、上海外高桥(集团)有限公司办公室主任助理、上海外高桥(集团)有限公司办公室副主任、上海外高桥(集团)有限公司工会委员会主席、行政总监兼办公室主任。现任上海外高桥集团股份有限公司行政总监兼办公室主任、上海外高桥集团股份有限公司工会委员会主席。"
加入中国共产党,"俞有勤,男,汉族,1970年11月出生,江西籍,硕士研究生,会计师。1993年7月参加工作,1992年6月加入中国共产党。2007年12月起担任上海城投控股股份有限公司董事会秘书。"
加入中国共产党,"陈永照,男,汉族,1963年2月生,1987年7月参加工作,1993年7月加入中国共产党,中央党校函授学院经济管理专业毕业,在职本科学历,经济师,曾就职于淮南矿业(集团)有限责任公司生产部、财务部、淮矿地产有限责任公司,历任副部长、部长、党委书记、董事、总经理等职,现任淮南矿业(集团)有限责任公司物资供销分公司党委委员、经理。"
加入中国共产党,"陈瑜,男,汉族,1966年5月生,1988年8月参加工作,1988年4月加入中国共产党,上海交通大学海洋工程专业毕业,本科学历,工学学士学位,高级经济师,曾就职于中国建设银行宁波市分行、宁波中建房地产开发公司、宁波信达中建置业有限公司、信达地产股份有限公司产品研发部,历任总工程师、支行行长、副总经理、部门总经理等职,现任信达地产股份有限公司总经理助理。"
加入中国共产党,"田小明,男,汉族,1976年5月生,1996年7月参加工作,2001年12月加入中国共产党,河北农业大学会计学专业毕业,在职本科学历,审计师、工程师、会计师,曾就职于中瑞岳华会计师事务所、信达地产股份有限公司,历任审计经理、部门经理、总经理助理、监事会办公室主任助理等职,现任信达地产股份有限公司风险审计部副总经理。"
加入中国共产党,"张辰,男,汉族,1979年4月出生,江苏籍,本科学历,建筑学学士,工程师。2002年9月参加工作,2010年6月加入中国共产党。历任同济大学建筑设计研究院建筑师,上海城投置地(集团)有限公司总师室业务主管、高级业务主管,上海露香园置业有限公司助理经理、副总经理,上海城投置地(集团)有限公司总师室副主任、主任、规划设计部总经理、技术总监、党总支委员、副总经理。现任上海城投控股股份有限公司副总裁。"
加入中国共产党,"姜海西,男,汉族,1981年10月出生,江苏籍,研究生学历,工学博士,正高级工程师。2009年9月参加工作,2008年7月加入中国共产党。历任上海市城市建设投资开发总公司路桥事业部第一事业部第二现场指挥部总工程师助理,上海城投公路投资(集团)有限公司第一事业部第二现场指挥部总工程师、第二事业部第一现场指挥部指挥,上海城投(集团)有限公司项目管理部(重大办)高级业务主管等职,现任上海城投(集团)有限公司项目管理部(重大办)副总经理(副主任)。"
加入中国共产党,"周冬生,男,汉族,1963年12月出生,安徽籍,本科学历,硕士学位,高级工程师(教授级)。1984年7月参加工作,1990年9月加入中国共产党。历任铁道部第四工程局六处二段四队施工室主任,六处二段段长助理、副段长、总工程师,六处副总工程师、总工程师、副处长,铁道部第四工程局上海公司常务副总经理,铁道部第四工程局秦沈客运专线工程指挥部副指挥长,中铁四局秦沈客运专线工程指挥部常务副指挥,中铁四局集团有限公司副总工程师,上海同盛大桥建设有限公司工程管理部副经理、办公室副主任,上海长江隧桥建设发展有限公司设计前期部经理,上海公路投资建设发展有限公司工程指挥、副总经理,上海城投资产管理(集团)有限公司副总经理,上海城投置地(集团)有限公司党总支副书记、总经理。现任上海城投控股股份有限公司副总裁。"
加入中国共产党,"潘建平,男,汉族,1963年5月生,1986年8月参加工作,2003年10月加入中国共产党,中国人民大学工商管理专业毕业,在职研究生学历,工商管理硕士学位,高级经济师,曾就职于北京精密机械厂、中国兵器工业规划设计研究院、中国建设银行信托投资公司、青岛信达荣昌臵业集团股份有限公司、信达投资有限公司,历任主任助理、副主任、清算小组负责人、部门总经理等职,现任信达地产股份有限公司党委委员、副总经理。"
